Repository,PR Number,Status,Files Changed,Additions,Deletions,Analysis Time (hours),Description Length,Participants,Comments
oven-sh/bun,221,CLOSED,1,3,7,187.34166666666667,59,3,2
oven-sh/bun,228,MERGED,1,3,0,7.8036111111111115,149,3,2
oven-sh/bun,264,MERGED,1,1,1,15.375277777777777,477,2,0
oven-sh/bun,274,MERGED,1,1,1,16.5675,25,3,0
oven-sh/bun,280,MERGED,3,6,6,191.66833333333332,96,5,6
oven-sh/bun,281,CLOSED,1,3,3,31.219722222222224,0,6,0
oven-sh/bun,289,MERGED,3,18,0,37.98027777777778,111,6,4
oven-sh/bun,305,MERGED,1,28,0,27.718611111111112,464,4,0
oven-sh/bun,324,CLOSED,10,167,81,40.465,32,5,4
oven-sh/bun,330,MERGED,2,106,115,31.66111111111111,1144,3,5
oven-sh/bun,342,CLOSED,1,3,3,2.056111111111111,275,3,0
oven-sh/bun,346,MERGED,1,3,0,108.54972222222223,67,5,0
oven-sh/bun,367,MERGED,1,13,21,3.4030555555555555,392,3,1
oven-sh/bun,370,MERGED,1,26,26,1.2808333333333333,27,2,0
oven-sh/bun,403,MERGED,2,229,8,414.4297222222222,53,3,2
oven-sh/bun,404,CLOSED,1,1,1,6.053333333333334,357,3,0
oven-sh/bun,428,MERGED,1,2,2,39.562222222222225,0,4,1
oven-sh/bun,433,MERGED,1,2,2,2.7708333333333335,0,2,0
oven-sh/bun,436,MERGED,1,1,1,31.537222222222223,123,3,0
oven-sh/bun,449,MERGED,1,1,1,27.511944444444445,55,2,0
oven-sh/bun,464,MERGED,1,1,1,51.89861111111111,265,2,0
oven-sh/bun,466,MERGED,3,86,0,25.28638888888889,175,3,0
oven-sh/bun,467,CLOSED,6,178,0,95.22944444444444,199,5,1
oven-sh/bun,470,MERGED,24,23551,60,59.3975,1545,4,1
oven-sh/bun,476,MERGED,1,5,5,11.682222222222222,177,3,1
oven-sh/bun,483,MERGED,1,2,2,8.813611111111111,0,3,1
oven-sh/bun,523,MERGED,1,2,2,56.48388888888889,0,5,2
oven-sh/bun,528,MERGED,3,358,7,33.58583333333333,156,2,1
oven-sh/bun,542,CLOSED,20,154,147,3986.141666666667,713,2,1
oven-sh/bun,544,MERGED,4,8,2,10.725555555555555,199,2,0
oven-sh/bun,563,MERGED,1,4,4,29.441388888888888,31,4,2
oven-sh/bun,568,MERGED,1,3,3,6.348888888888889,113,3,0
oven-sh/bun,572,MERGED,2,556,2,52.38361111111111,22,2,0
oven-sh/bun,577,MERGED,4,57,0,20.420555555555556,28,3,9
oven-sh/bun,578,MERGED,1,112,0,329.8280555555556,109,2,2
oven-sh/bun,580,MERGED,1,1,1,7.676666666666667,0,2,0
oven-sh/bun,585,MERGED,1,3,3,6.137777777777778,12,3,3
oven-sh/bun,602,MERGED,1,9,0,9.53888888888889,84,2,1
oven-sh/bun,603,MERGED,1,11,11,46.62861111111111,79,2,2
oven-sh/bun,611,MERGED,1,31,31,41.07944444444445,0,2,0
oven-sh/bun,612,CLOSED,3,19,4,30.02722222222222,103,2,1
oven-sh/bun,623,MERGED,1,10,1,308.4163888888889,133,2,1
oven-sh/bun,627,MERGED,4,31,15,67.89194444444445,404,4,3
oven-sh/bun,629,MERGED,2,3,0,5.5325,137,2,2
oven-sh/bun,633,MERGED,2,3,3,50.81805555555555,443,2,1
oven-sh/bun,639,MERGED,1,1,1,1.7158333333333333,137,2,2
oven-sh/bun,641,MERGED,1,1,1,1.4272222222222222,93,2,0
oven-sh/bun,649,MERGED,6,69,0,23.407222222222224,97,2,0
oven-sh/bun,654,CLOSED,3,11,15,5273.080277777778,118,2,0
oven-sh/bun,663,CLOSED,31,4585,0,121.83055555555555,123,4,4
oven-sh/bun,665,CLOSED,1,17,0,6230.2011111111115,209,3,3
oven-sh/bun,670,MERGED,1,2,2,11.98611111111111,12,2,0
oven-sh/bun,672,MERGED,1,7,1,61.01083333333333,74,3,2
oven-sh/bun,683,MERGED,1,2,2,4.049444444444444,21,2,0
oven-sh/bun,695,CLOSED,1,28,2,17441.353333333333,1787,4,2
oven-sh/bun,704,MERGED,1,1,1,7.5216666666666665,24,2,1
oven-sh/bun,706,MERGED,1,1,1,6.279722222222222,0,3,0
oven-sh/bun,708,MERGED,7,189,0,22.55638888888889,92,4,2
oven-sh/bun,713,CLOSED,1,14,14,27.09,63,3,0
oven-sh/bun,727,MERGED,1,13,0,6.9527777777777775,115,3,0
oven-sh/bun,745,MERGED,1,162,122,80.145,561,2,2
oven-sh/bun,746,MERGED,1,3,3,29.40972222222222,12,3,0
oven-sh/bun,764,MERGED,1,41,56,7.145277777777777,57,2,11
oven-sh/bun,766,MERGED,1,1,1,168.85305555555556,29,2,0
oven-sh/bun,771,MERGED,7,21,2,19.118055555555557,0,2,1
oven-sh/bun,773,MERGED,4,11,4,158.74972222222223,65,3,5
oven-sh/bun,775,MERGED,3,34,12,224.74777777777777,154,3,2
oven-sh/bun,779,CLOSED,2,75,3,13024,475,5,2
oven-sh/bun,783,MERGED,1,8,0,65.70916666666666,65,2,0
oven-sh/bun,795,CLOSED,1,11,0,446.2586111111111,211,5,10
oven-sh/bun,800,MERGED,1,6,4,64.65944444444445,331,2,1
oven-sh/bun,804,MERGED,1,10,6,61.23833333333334,346,2,0
oven-sh/bun,827,MERGED,1,1,1,26.8425,139,3,3
oven-sh/bun,836,MERGED,1,22,1,120.18944444444445,0,2,0
oven-sh/bun,839,MERGED,1,156,148,44.405277777777776,167,2,0
oven-sh/bun,886,CLOSED,1,7,0,5904.455277777778,178,2,1
oven-sh/bun,899,MERGED,1,1,1,67.4475,18,3,0
oven-sh/bun,905,CLOSED,1,30,9,3381.1141666666667,231,2,0
oven-sh/bun,929,CLOSED,3,155,0,519.4041666666667,67,2,1
oven-sh/bun,945,MERGED,18,262,4184,101.58944444444444,177,2,2
oven-sh/bun,968,CLOSED,1,14,5,9419.229166666666,211,3,0
oven-sh/bun,972,MERGED,5,289,153,8.954444444444444,193,2,1
oven-sh/bun,982,MERGED,1,16,7,20.567222222222224,286,2,1
oven-sh/bun,992,MERGED,1,120,118,6.1369444444444445,82,2,0
oven-sh/bun,1018,MERGED,2,299,0,1158.27,311,3,1
oven-sh/bun,1036,CLOSED,18,331,0,5580.579166666666,41,4,4
oven-sh/bun,1048,CLOSED,1,3,1,7174.521111111111,451,3,2
oven-sh/bun,1060,CLOSED,1,4,0,12.5675,48,2,1
oven-sh/bun,1076,MERGED,4,44,21,8.833333333333334,339,2,2
oven-sh/bun,1109,CLOSED,2,42,46,12397.828611111112,5429,5,7
oven-sh/bun,1110,MERGED,3,67,1,265.51222222222225,468,2,3
FortAwesome/Font-Awesome,7562,CLOSED,1,1,0,20535.909166666668,191,3,2
FortAwesome/Font-Awesome,8184,CLOSED,1,2,0,18579.574444444443,99,3,2
FortAwesome/Font-Awesome,10396,MERGED,3,8,2,26.129722222222224,500,3,2
FortAwesome/Font-Awesome,10601,CLOSED,1,2,0,8747.189166666667,76,3,2
FortAwesome/Font-Awesome,10803,CLOSED,1,123,123,7680.134444444445,234,3,2
FortAwesome/Font-Awesome,10945,CLOSED,1,3,3,7033.419444444445,202,3,2
FortAwesome/Font-Awesome,11243,CLOSED,15,15,15,5172.306388888889,64,4,4
FortAwesome/Font-Awesome,11824,MERGED,1,2,1,2.663611111111111,92,3,1
FortAwesome/Font-Awesome,12760,MERGED,1,108,0,197.0986111111111,0,2,0
FortAwesome/Font-Awesome,13007,MERGED,1,3,2,12.749722222222223,2,3,1
FortAwesome/Font-Awesome,13055,MERGED,1,1,1,4646.548333333333,306,4,2
FortAwesome/Font-Awesome,13431,MERGED,1,31,15,32.37972222222222,0,2,0
FortAwesome/Font-Awesome,14921,MERGED,8,96,17,1.1413888888888888,306,2,0
FortAwesome/Font-Awesome,14995,MERGED,1,2,2,229.51083333333332,306,3,2
FortAwesome/Font-Awesome,15274,MERGED,1,4,1,128.26583333333335,106,2,0
FortAwesome/Font-Awesome,17286,CLOSED,1,4,4,12151.448888888888,357,5,1
FortAwesome/Font-Awesome,17345,CLOSED,1,3,3,22302.621944444443,363,3,1
FortAwesome/Font-Awesome,18402,CLOSED,6,16,8,2454.7347222222224,268,6,13
FortAwesome/Font-Awesome,18659,CLOSED,4,5,2,3903.7830555555556,306,3,2
FortAwesome/Font-Awesome,18665,CLOSED,1,2,2,456.36277777777775,756,2,1
FortAwesome/Font-Awesome,18704,MERGED,3,5,5,64.66638888888889,131,2,0
FortAwesome/Font-Awesome,18737,CLOSED,1,2,0,22.79083333333333,47,4,4
FortAwesome/Font-Awesome,18789,CLOSED,1,4,1,4296.264722222222,62,6,7
FortAwesome/Font-Awesome,18907,MERGED,1,1,1,3.0969444444444445,24,2,0
FortAwesome/Font-Awesome,19011,MERGED,7,247,0,335.09694444444443,644,3,3
FortAwesome/Font-Awesome,19117,CLOSED,3,10,4,18768.32138888889,492,7,3
FortAwesome/Font-Awesome,19460,CLOSED,1,1,1,12731.256666666666,539,3,2
FortAwesome/Font-Awesome,19467,MERGED,1,1,1,125.28916666666667,340,2,0
FortAwesome/Font-Awesome,19544,CLOSED,2,2,2,11346.4225,394,5,1
FortAwesome/Font-Awesome,19578,CLOSED,12,9,51,12310.899166666666,306,4,1
FortAwesome/Font-Awesome,20028,MERGED,1,7,9,371.97527777777776,325,2,1
FortAwesome/Font-Awesome,20179,MERGED,4293,10239,8424,3.765277777777778,0,4,2
FortAwesome/Font-Awesome,20275,MERGED,1,46,22,26.29222222222222,100,3,0
FortAwesome/Font-Awesome,20295,MERGED,5579,87418,76050,24.685833333333335,0,3,0
typicode/json-server,496,CLOSED,1,6,0,43759.07444444444,182,1,1
typicode/json-server,548,CLOSED,2,18,5,764.4225,0,2,3
typicode/json-server,576,MERGED,4,321,298,298.74111111111114,435,4,9
typicode/json-server,747,CLOSED,5,71,26,1140.0991666666666,0,3,0
typicode/json-server,1040,CLOSED,1,1,0,438.0602777777778,0,2,0
typicode/json-server,1119,CLOSED,1,22,0,4924.646111111111,0,2,0
typicode/json-server,1122,CLOSED,0,0,0,14714.966666666667,10,2,2
typicode/json-server,1332,CLOSED,14,185,39,7788.709444444445,0,2,0
typicode/json-server,1511,MERGED,1,4,0,5.3838888888888885,104,2,1
supabase/supabase,1,MERGED,9,836,40,18.57027777777778,0,2,1
supabase/supabase,96,MERGED,1,8,0,17.433055555555555,43,3,9
supabase/supabase,98,MERGED,3,54,73,13.934444444444445,103,2,3
supabase/supabase,139,MERGED,12,393,307,94.17166666666667,376,3,1
supabase/supabase,156,MERGED,2,58,8,22.29,295,3,1
supabase/supabase,157,CLOSED,4,108,0,1575.4744444444445,103,2,1
supabase/supabase,158,MERGED,7,39,16325,72.7611111111111,36,2,4
supabase/supabase,253,MERGED,189,75628,6474,420.79777777777775,447,2,2
supabase/supabase,363,CLOSED,21,1299,193,288.6072222222222,222,3,3
supabase/supabase,370,MERGED,5,32,14,120.13444444444444,129,3,3
supabase/supabase,398,MERGED,5,48,31,3.4591666666666665,251,2,1
supabase/supabase,399,MERGED,17,21,21,2.12,112,2,1
supabase/supabase,406,CLOSED,3,10,12,162.32194444444445,225,2,5
supabase/supabase,407,MERGED,6,328,196,535.9002777777778,517,3,9
supabase/supabase,435,MERGED,2,55,16,144.89194444444445,934,2,1
supabase/supabase,527,MERGED,12,4211,17737,17.81861111111111,200,2,1
supabase/supabase,530,MERGED,22,12473,0,138.69583333333333,469,2,5
supabase/supabase,746,MERGED,1,3,1,1.1447222222222222,328,2,2
supabase/supabase,763,MERGED,4,4,4,1.398611111111111,858,2,2
supabase/supabase,818,MERGED,3,209,0,44.08638888888889,20,2,1
supabase/supabase,833,MERGED,1,2,2,97.87861111111111,48,2,1
supabase/supabase,846,MERGED,2,3,1,10.945277777777777,480,2,1
supabase/supabase,873,MERGED,167,7168,314,49.702222222222225,0,3,3
supabase/supabase,914,MERGED,2,5,1,46.492222222222225,328,3,5
supabase/supabase,918,CLOSED,7,31,21,426.95166666666665,75,4,5
supabase/supabase,1007,MERGED,4,150,3,2731.5869444444443,104,3,1
supabase/supabase,1054,CLOSED,2,55,7,11806.035555555556,793,6,11
supabase/supabase,1058,MERGED,26,36,36,254.15055555555554,496,4,9
supabase/supabase,1115,MERGED,1,1,1,4.326944444444444,177,3,3
supabase/supabase,1213,MERGED,12,301,47,27.62611111111111,64,2,1
supabase/supabase,1215,MERGED,1,5,1,61.764722222222225,522,2,5
supabase/supabase,1256,MERGED,10,18480,22901,3332.6041666666665,202,3,6
supabase/supabase,1316,MERGED,2,18,14,260.495,184,4,4
supabase/supabase,1342,MERGED,2,94,0,4.391388888888889,242,3,1
supabase/supabase,1349,MERGED,2,82,0,46.88166666666667,344,4,9
supabase/supabase,1361,MERGED,1,20,20,1.4183333333333332,567,3,4
supabase/supabase,1363,MERGED,1,8,8,1.4902777777777778,253,4,4
supabase/supabase,1364,MERGED,1,92,0,1.5833333333333333,0,3,1
supabase/supabase,1374,CLOSED,1,91,0,354.14722222222224,333,6,4
supabase/supabase,1377,MERGED,1,3,1,36.92777777777778,346,2,1
supabase/supabase,1380,CLOSED,7,35,12974,11.345555555555556,0,2,3
supabase/supabase,1387,MERGED,1,2,2,67.34611111111111,0,3,1
supabase/supabase,1429,MERGED,15,1033,81,158.17333333333335,44,2,6
supabase/supabase,1443,MERGED,2,17448,18,19.8025,284,2,2
supabase/supabase,1458,MERGED,1,1,1,10.414444444444445,80,3,1
supabase/supabase,1461,MERGED,1,2,1,3.1819444444444445,328,2,1
supabase/supabase,1470,MERGED,1,1,1,66.83472222222223,121,2,1
supabase/supabase,1484,MERGED,1,2,2,51.86805555555556,559,3,1
supabase/supabase,1518,CLOSED,1,3,4,157.22916666666666,164,2,2
supabase/supabase,1519,MERGED,3,182,223,153.5613888888889,568,2,3
supabase/supabase,1525,MERGED,1,5,1,6.69,286,2,1
supabase/supabase,1589,MERGED,3,47,3,96.95861111111111,296,2,2
supabase/supabase,1599,MERGED,44,46567,3,220.33194444444445,257,2,1
supabase/supabase,1612,MERGED,2,15,6,21.309722222222224,151,2,1
supabase/supabase,1643,MERGED,1,0,4,45.76722222222222,169,3,2
supabase/supabase,1793,MERGED,11,133,0,5.145,0,3,1
supabase/supabase,1800,MERGED,5,7,7,13.395,132,2,2
supabase/supabase,1808,MERGED,1,5,0,183.96694444444444,234,2,3
supabase/supabase,1855,MERGED,3,551,1,75.81111111111112,775,3,2
supabase/supabase,1858,MERGED,15,1585,5,306.6113888888889,201,5,1
supabase/supabase,1996,MERGED,1,1,1,39.01972222222222,26,2,1
supabase/supabase,2007,MERGED,1,1,1,5.723888888888889,351,2,1
supabase/supabase,2013,MERGED,1,2,2,26.386944444444445,280,2,1
supabase/supabase,2091,MERGED,1,1,1,66.10777777777778,74,3,1
supabase/supabase,2164,MERGED,1,1,1,31.385833333333334,472,3,3
supabase/supabase,2236,MERGED,3,95,0,144.12944444444443,0,2,2
supabase/supabase,2240,MERGED,3,89,0,20.2875,646,2,2
supabase/supabase,2281,CLOSED,72,10333,0,3482.4391666666666,587,10,2
supabase/supabase,2342,MERGED,15,328,41,65.15416666666667,601,2,4
supabase/supabase,2363,MERGED,7,124,0,337.93861111111113,94,3,1
supabase/supabase,2444,MERGED,4,612,0,86.49888888888889,359,3,3
supabase/supabase,2492,MERGED,3,10,2,43.16555555555556,195,2,1
supabase/supabase,2558,CLOSED,1,21,21,6.453055555555555,219,1,1
supabase/supabase,2584,MERGED,1,1,1,4.913055555555555,48,3,2
supabase/supabase,2616,CLOSED,1,8,0,1792.721388888889,478,2,2
supabase/supabase,2617,CLOSED,2,5,1,9.518333333333333,336,3,1
supabase/supabase,2629,MERGED,1,1,1,130.2811111111111,72,3,2
supabase/supabase,2632,MERGED,3,90,0,127.58888888888889,308,3,6
supabase/supabase,2634,MERGED,1,1,1,83.16222222222223,1596,3,2
supabase/supabase,2653,MERGED,1,5,5,93.75333333333333,0,4,2
supabase/supabase,2672,MERGED,1,107,0,851.8252777777777,426,2,1
supabase/supabase,2683,MERGED,1,12,0,2193.8216666666667,169,3,1
supabase/supabase,2742,MERGED,1,1,1,50.93805555555556,359,3,1
supabase/supabase,2790,MERGED,1,10,2,42.83083333333333,377,3,1
supabase/supabase,2791,MERGED,1,4,4,18.85972222222222,0,2,1
supabase/supabase,2866,MERGED,29,142,1137,2.243333333333333,287,2,2
supabase/supabase,2875,MERGED,23,152,2482,17.76527777777778,270,2,1
supabase/supabase,2882,MERGED,5,7,7,229.95111111111112,33,3,1
supabase/supabase,2883,MERGED,1,8,1,120.49166666666666,274,2,1
supabase/supabase,2900,MERGED,2,2,2,89.88444444444444,0,2,1
supabase/supabase,2901,MERGED,1,2,2,85.35166666666667,278,2,2
supabase/supabase,2904,MERGED,1,1,1,84.0188888888889,589,2,1
supabase/supabase,2910,MERGED,1,3,1,97.94333333333333,32,2,1
supabase/supabase,2912,MERGED,9,18,18,60.62111111111111,166,2,3
supabase/supabase,2913,MERGED,1,1,1,60.030833333333334,139,2,2
supabase/supabase,2921,MERGED,1,1,1,46.009166666666665,682,2,1
supabase/supabase,2924,MERGED,1,1,1,34.3325,162,2,1
supabase/supabase,2952,CLOSED,13,1050,878,523.8161111111111,0,2,1
supabase/supabase,2953,MERGED,1,1,1,26.52611111111111,0,2,1
supabase/supabase,2970,MERGED,2,90,0,12.688888888888888,344,2,1
home-assistant/core,3039,MERGED,3,189,0,397.6647222222222,1301,3,3
home-assistant/core,3183,CLOSED,2,5,3,626.8402777777778,876,3,4
home-assistant/core,3205,MERGED,2,15,2,36.46805555555556,286,6,9
home-assistant/core,3256,MERGED,9,166,185,369.9975,23,3,2
home-assistant/core,3306,MERGED,1,63,1,302.11611111111114,1792,4,3
home-assistant/core,3329,MERGED,1,49,15,1111.018611111111,3481,2,2
home-assistant/core,3342,MERGED,1,22,8,207.56694444444443,477,2,1
